rtb_soma_centil,bens_imoveis,dividas_onus
-0.388946128477822,-0.3739181843840102,-0.4220715359267146
2.770569875055382,-0.6189804538084516,1.2897654756995947
0.24979911649750067,1.807989717834385,-0.0767181102496755
-0.33747406012141,-0.5089650480947796,2.818184108443111
